Airport_Code,Airport_Name,City,State,Year,Claim_Type,Total_Close_Amount
BPT,Southeast Texas Regional,Beaumont/Port Arthur,TX,2014,Passenger Property Loss,$0.00
BQK,Glynco Jetport,Brunswick,GA,2014,Passenger Property Loss,$74.00
BQK,Glynco Jetport,Brunswick,GA,2015,Passenger Property Loss,
BQK,Glynco Jetport,Brunswick,GA,2015,Property Damage,
BQK,Glynco Jetport,Brunswick,GA,2016,Employee Loss (MPCECA),
BQK,Glynco Jetport,Brunswick,GA,2016,Passenger Property Loss,$367.30
BQK,Glynco Jetport,Brunswick,GA,2016,Property Damage,
BQK,Glynco Jetport,Brunswick,GA,2017,Passenger Property Loss,
BQK,Glynco Jetport,Brunswick,GA,2017,Property Damage,
BQN,Rafael Hernandez,Aguadilla,PR,2013,Property Damage,
BQN,Rafael Hernandez,Aguadilla,PR,2013,Unknown,$300.00
BQN,Rafael Hernandez,Aguadilla,PR,2014,Passenger Property Loss,$0.00
BQN,Rafael Hernandez,Aguadilla,PR,2014,Property Damage,$147.14
BQN,Rafael Hernandez,Aguadilla,PR,2014,Unknown,
BQN,Rafael Hernandez,Aguadilla,PR,2015,Passenger Property Loss,
BQN,Rafael Hernandez,Aguadilla,PR,2015,Property Damage,$0.00
BQN,Rafael Hernandez,Aguadilla,PR,2016,Passenger Property Loss,
BQN,Rafael Hernandez,Aguadilla,PR,2016,Personal Injury,
BQN,Rafael Hernandez,Aguadilla,PR,2016,Property Damage,
BQN,Rafael Hernandez,Aguadilla,PR,2017,Passenger Property Loss,
BRD,"Brainerd, MN",Brainerd,MN,2014,Passenger Property Loss,$205.00
BRD,"Brainerd, MN",Brainerd,MN,2015,Property Damage,$0.00
BRD,"Brainerd, MN",Brainerd,MN,2016,Passenger Property Loss,$0.00
BRD,"Brainerd, MN",Brainerd,MN,2016,Property Damage,$0.00
BRD,"Brainerd, MN",Brainerd,MN,2017,Property Damage,
BRL,Southeast Iowa Regional,Burlington,IA,2013,Passenger Property Loss,$0.00
BRO,Brownsville/South Padre International,Brownsville,TX,2013,Passenger Property Loss,
BRO,Brownsville/South Padre International,Brownsville,TX,2014,Property Damage,$192.00
BRW,Wiley Post/Will Rogers Memorial,Barrow,AK,2017,Passenger Property Loss,$34.99
BTM,Bert Mooney,Butte,MT,2016,Property Damage,
BTM,Bert Mooney,Butte,MT,2017,Passenger Property Loss,
BTR,Baton Rouge Metropolitan,Baton Rouge,LA,2013,Passenger Property Loss,$98.43
BTR,Baton Rouge Metropolitan,Baton Rouge,LA,2013,Property Damage,
BTR,Baton Rouge Metropolitan,Baton Rouge,LA,2014,Passenger Property Loss,$45.00
BTR,Baton Rouge Metropolitan,Baton Rouge,LA,2014,Personal Injury,
BTR,Baton Rouge Metropolitan,Baton Rouge,LA,2014,Property Damage,$136.86
BTR,Baton Rouge Metropolitan,Baton Rouge,LA,2015,Passenger Property Loss,$0.00
BTR,Baton Rouge Metropolitan,Baton Rouge,LA,2015,Property Damage,$0.00
BTR,Baton Rouge Metropolitan,Baton Rouge,LA,2016,Passenger Property Loss,$199.60
BTR,Baton Rouge Metropolitan,Baton Rouge,LA,2017,Passenger Property Loss,
BTR,Baton Rouge Metropolitan,Baton Rouge,LA,2017,Property Damage,
BTV,"Burlington, VT",Burlington,VT,2013,Passenger Property Loss,$151.00
BTV,"Burlington, VT",Burlington,VT,2013,Property Damage,$270.68
BTV,"Burlington, VT",Burlington,VT,2013,Unknown,$100.70
BTV,"Burlington, VT",Burlington,VT,2014,Passenger Property Loss,$23.76
BTV,"Burlington, VT",Burlington,VT,2014,Property Damage,$0.00
BTV,"Burlington, VT",Burlington,VT,2015,Passenger Property Loss,$45.00
BTV,"Burlington, VT",Burlington,VT,2015,Property Damage,$19.05
BTV,"Burlington, VT",Burlington,VT,2016,Passenger Property Loss,$103.84
BTV,"Burlington, VT",Burlington,VT,2016,Property Damage,
BTV,"Burlington, VT",Burlington,VT,2017,Passenger Property Loss,$33.90
BUF,Buffalo Niagara International,Buffalo,NY,2013,Passenger Property Loss,$711.46
BUF,Buffalo Niagara International,Buffalo,NY,2013,Personal Injury,
BUF,Buffalo Niagara International,Buffalo,NY,2013,Property Damage,$382.18
BUF,Buffalo Niagara International,Buffalo,NY,2014,Passenger Property Loss,$362.95
BUF,Buffalo Niagara International,Buffalo,NY,2014,Property Damage,$375.00
BUF,Buffalo Niagara International,Buffalo,NY,2015,Passenger Property Loss,$76.68
BUF,Buffalo Niagara International,Buffalo,NY,2015,Property Damage,$170.00
BUF,Buffalo Niagara International,Buffalo,NY,2016,Passenger Property Loss,$0.00
BUF,Buffalo Niagara International,Buffalo,NY,2016,Property Damage,$162.83
BUF,Buffalo Niagara International,Buffalo,NY,2017,Passenger Property Loss,$0.00
BUF,Buffalo Niagara International,Buffalo,NY,2017,Property Damage,$115.00
BUR,Bob Hope,Burbank,CA,2013,Complaint,$37.60
BUR,Bob Hope,Burbank,CA,2013,Passenger Property Loss,$0.00
BUR,Bob Hope,Burbank,CA,2013,Personal Injury,$0.00
BUR,Bob Hope,Burbank,CA,2013,Property Damage,$705.92
BUR,Bob Hope,Burbank,CA,2014,Passenger Property Loss,$334.00
BUR,Bob Hope,Burbank,CA,2014,Property Damage,$671.47
BUR,Bob Hope,Burbank,CA,2015,Passenger Property Loss,$133.63
BUR,Bob Hope,Burbank,CA,2015,Property Damage,$129.96
BUR,Bob Hope,Burbank,CA,2016,Complaint,
BUR,Bob Hope,Burbank,CA,2016,Passenger Property Loss,$99.95
BUR,Bob Hope,Burbank,CA,2016,Property Damage,$634.00
BUR,Bob Hope,Burbank,CA,2017,Passenger Property Loss,
BUR,Bob Hope,Burbank,CA,2017,Property Damage,$0.00
BWI,Baltimore/Washington Intl Thurgood Marshall,Baltimore,MD,2013,Passenger Property Loss,"$4,622.56"
BWI,Baltimore/Washington Intl Thurgood Marshall,Baltimore,MD,2013,Property Damage,"$5,816.58"
BWI,Baltimore/Washington Intl Thurgood Marshall,Baltimore,MD,2013,Unknown,$79.36
BWI,Baltimore/Washington Intl Thurgood Marshall,Baltimore,MD,2014,Employee Loss (MPCECA),
BWI,Baltimore/Washington Intl Thurgood Marshall,Baltimore,MD,2014,Passenger Property Loss,"$1,260.75"
BWI,Baltimore/Washington Intl Thurgood Marshall,Baltimore,MD,2014,Personal Injury,
BWI,Baltimore/Washington Intl Thurgood Marshall,Baltimore,MD,2014,Property Damage,"$3,393.68"
BWI,Baltimore/Washington Intl Thurgood Marshall,Baltimore,MD,2014,Unknown,
BWI,Baltimore/Washington Intl Thurgood Marshall,Baltimore,MD,2015,Passenger Property Loss,"$1,435.73"
BWI,Baltimore/Washington Intl Thurgood Marshall,Baltimore,MD,2015,Property Damage,"$5,560.26"
BWI,Baltimore/Washington Intl Thurgood Marshall,Baltimore,MD,2015,Unknown,$162.60
BWI,Baltimore/Washington Intl Thurgood Marshall,Baltimore,MD,2016,Complaint,
BWI,Baltimore/Washington Intl Thurgood Marshall,Baltimore,MD,2016,Passenger Property Loss,$965.75
BWI,Baltimore/Washington Intl Thurgood Marshall,Baltimore,MD,2016,Property Damage,"$4,335.41"
BWI,Baltimore/Washington Intl Thurgood Marshall,Baltimore,MD,2017,Missed Flight,
BWI,Baltimore/Washington Intl Thurgood Marshall,Baltimore,MD,2017,Passenger Property Loss,$353.44
BWI,Baltimore/Washington Intl Thurgood Marshall,Baltimore,MD,2017,Personal Injury,
BWI,Baltimore/Washington Intl Thurgood Marshall,Baltimore,MD,2017,Property Damage,"$1,135.03"
BZN,Bozeman Yellowstone International Airport,Bozeman,MT,2013,Passenger Property Loss,$0.00
BZN,Bozeman Yellowstone International Airport,Bozeman,MT,2013,Property Damage,$559.95
BZN,Bozeman Yellowstone International Airport,Bozeman,MT,2014,Passenger Property Loss,$0.00
BZN,Bozeman Yellowstone International Airport,Bozeman,MT,2014,Property Damage,"$1,229.73"
BZN,Bozeman Yellowstone International Airport,Bozeman,MT,2015,Passenger Property Loss,
BZN,Bozeman Yellowstone International Airport,Bozeman,MT,2016,Passenger Property Loss,
BZN,Bozeman Yellowstone International Airport,Bozeman,MT,2017,Passenger Property Loss,
BZN,Bozeman Yellowstone International Airport,Bozeman,MT,2017,Property Damage,
CAE,Columbia Metropolitan,Columbia,SC,2013,Passenger Property Loss,$99.95
CAE,Columbia Metropolitan,Columbia,SC,2013,Property Damage,$60.00
CAE,Columbia Metropolitan,Columbia,SC,2014,Passenger Property Loss,$0.00
CAE,Columbia Metropolitan,Columbia,SC,2014,Property Damage,$69.35
CAE,Columbia Metropolitan,Columbia,SC,2015,Passenger Property Loss,$0.00
CAE,Columbia Metropolitan,Columbia,SC,2015,Property Damage,$80.00
CAE,Columbia Metropolitan,Columbia,SC,2016,Passenger Property Loss,$50.00
CAE,Columbia Metropolitan,Columbia,SC,2016,Property Damage,
CAE,Columbia Metropolitan,Columbia,SC,2016,Property Loss,$65.00
CAE,Columbia Metropolitan,Columbia,SC,2017,Passenger Property Loss,
CAE,Columbia Metropolitan,Columbia,SC,2017,Property Damage,
CAK,Akron-Canton Regional,Akron,OH,2013,Passenger Property Loss,$105.33
CAK,Akron-Canton Regional,Akron,OH,2013,Property Damage,
CAK,Akron-Canton Regional,Akron,OH,2014,Passenger Property Loss,$0.00
CAK,Akron-Canton Regional,Akron,OH,2014,Property Damage,
CAK,Akron-Canton Regional,Akron,OH,2015,Passenger Property Loss,$93.00
CAK,Akron-Canton Regional,Akron,OH,2015,Property Damage,$524.98
CAK,Akron-Canton Regional,Akron,OH,2016,Passenger Property Loss,$0.00
CAK,Akron-Canton Regional,Akron,OH,2016,Property Damage,$437.35
CAK,Akron-Canton Regional,Akron,OH,2017,Passenger Property Loss,
CAK,Akron-Canton Regional,Akron,OH,2017,Property Damage,$60.00
CDC,Cedar City Municipal,Cedar City,UT,2013,Property Damage,$20.00
CDC,Cedar City Municipal,Cedar City,UT,2014,Passenger Property Loss,
CDC,Cedar City Municipal,Cedar City,UT,2014,Property Damage,$0.00
CDV,Merle K (Mudhole) Smith,Cordova,AK,2016,Passenger Property Loss,
CEC,Crescent City,Crescent City,CA,2013,Passenger Property Loss,
CEZ,Cortez Municipal,Cortez,CO,2013,Property Damage,$0.00
CHA,Chattanooga Metropolitan,Chattanooga,TN,2013,Passenger Property Loss,
CHA,Chattanooga Metropolitan,Chattanooga,TN,2013,Property Damage,
CHA,Chattanooga Metropolitan,Chattanooga,TN,2014,Passenger Property Loss,
CHA,Chattanooga Metropolitan,Chattanooga,TN,2014,Property Damage,$249.00
CHA,Chattanooga Metropolitan,Chattanooga,TN,2015,Passenger Property Loss,$0.00
CHA,Chattanooga Metropolitan,Chattanooga,TN,2015,Property Damage,$40.00
CHA,Chattanooga Metropolitan,Chattanooga,TN,2016,Passenger Property Loss,
CHA,Chattanooga Metropolitan,Chattanooga,TN,2016,Property Damage,$0.00
CHA,Chattanooga Metropolitan,Chattanooga,TN,2017,Property Damage,
CHO,Charlottesville / Albemarle,Charlottesville,VA,2013,Complaint,
CHO,Charlottesville / Albemarle,Charlottesville,VA,2013,Passenger Property Loss,$110.19
CHO,Charlottesville / Albemarle,Charlottesville,VA,2013,Property Damage,$129.00
CHO,Charlottesville / Albemarle,Charlottesville,VA,2016,Property Damage,$0.00
CHO,Charlottesville / Albemarle,Charlottesville,VA,2017,Property Damage,$0.00
CHS,Charleston International,Charleston,SC,2013,Passenger Property Loss,$95.39
CHS,Charleston International,Charleston,SC,2013,Property Damage,$10.00
CHS,Charleston International,Charleston,SC,2014,Passenger Property Loss,$611.94
CHS,Charleston International,Charleston,SC,2014,Property Damage,$980.52
CHS,Charleston International,Charleston,SC,2015,Passenger Property Loss,$387.98
CHS,Charleston International,Charleston,SC,2015,Property Damage,$381.17
CHS,Charleston International,Charleston,SC,2016,Passenger Property Loss,$156.63
CHS,Charleston International,Charleston,SC,2016,Property Damage,"$1,518.42"
CHS,Charleston International,Charleston,SC,2017,Passenger Property Loss,$520.47
CHS,Charleston International,Charleston,SC,2017,Passenger Theft,
CHS,Charleston International,Charleston,SC,2017,Property Damage,$30.00
CIC,Chico Municipal,Chico,CA,2013,Passenger Property Loss,
CID,Eastern Iowa,Cedar Rapids,IA,2013,Passenger Property Loss,$0.00
CID,Eastern Iowa,Cedar Rapids,IA,2013,Personal Injury,
CID,Eastern Iowa,Cedar Rapids,IA,2013,Property Damage,$80.00
CID,Eastern Iowa,Cedar Rapids,IA,2014,Passenger Property Loss,$20.00
CID,Eastern Iowa,Cedar Rapids,IA,2014,Property Damage,$881.61
CID,Eastern Iowa,Cedar Rapids,IA,2015,Passenger Property Loss,$100.00
CID,Eastern Iowa,Cedar Rapids,IA,2015,Property Damage,$150.00
CID,Eastern Iowa,Cedar Rapids,IA,2016,Passenger Property Loss,$0.00
CID,Eastern Iowa,Cedar Rapids,IA,2016,Property Damage,$0.00
CID,Eastern Iowa,Cedar Rapids,IA,2017,Passenger Property Loss,
CIU,Chippewa County International,Sault Ste Marie,MI,2016,Passenger Property Loss,$0.00
CIU,Chippewa County International,Sault Ste Marie,MI,2016,Property Damage,$26.00
CIU,Chippewa County International,Sault Ste Marie,MI,2017,Property Damage,
CKB,Harrison Marion Regional,Clarksburg,WV,2013,Passenger Property Loss,$0.00
CKB,Harrison Marion Regional,Clarksburg,WV,2015,Passenger Property Loss,
CKB,Harrison Marion Regional,Clarksburg,WV,2015,Property Damage,$200.00
CKB,Harrison Marion Regional,Clarksburg,WV,2015,Unknown,$690.15
CKB,Harrison Marion Regional,Clarksburg,WV,2017,Passenger Property Loss,
CKB,Harrison Marion Regional,Clarksburg,WV,2017,Property Damage,
CLE,Cleveland Hopkins International,Cleveland,OH,2013,Passenger Property Loss,$634.30
CLE,Cleveland Hopkins International,Cleveland,OH,2013,Property Damage,$232.61
CLE,Cleveland Hopkins International,Cleveland,OH,2014,Passenger Property Loss,$370.00
CLE,Cleveland Hopkins International,Cleveland,OH,2014,Personal Injury,
CLE,Cleveland Hopkins International,Cleveland,OH,2014,Property Damage,"$1,211.29"
CLE,Cleveland Hopkins International,Cleveland,OH,2015,Passenger Property Loss,"$1,846.14"
CLE,Cleveland Hopkins International,Cleveland,OH,2015,Property Damage,"$2,531.56"
CLE,Cleveland Hopkins International,Cleveland,OH,2016,Passenger Property Loss,$516.60
CLE,Cleveland Hopkins International,Cleveland,OH,2016,Personal Injury,
CLE,Cleveland Hopkins International,Cleveland,OH,2016,Property Damage,"$1,238.81"
CLE,Cleveland Hopkins International,Cleveland,OH,2016,Property Loss,$0.00
CLE,Cleveland Hopkins International,Cleveland,OH,2017,Passenger Property Loss,$187.92
CLE,Cleveland Hopkins International,Cleveland,OH,2017,Property Damage,$873.43
CLL,"Easterwood/College Station, TX",College Station,TX,2013,Passenger Property Loss,$0.00
CLL,"Easterwood/College Station, TX",College Station,TX,2013,Property Damage,
CLL,"Easterwood/College Station, TX",College Station,TX,2014,Passenger Property Loss,$0.00
CLL,"Easterwood/College Station, TX",College Station,TX,2014,Property Damage,
CLL,"Easterwood/College Station, TX",College Station,TX,2015,Passenger Property Loss,$0.00
CLL,"Easterwood/College Station, TX",College Station,TX,2016,Property Damage,$106.08
CLT,Charlotte/Douglas International Airport,Charlotte,NC,2013,Complaint,$25.00
CLT,Charlotte/Douglas International Airport,Charlotte,NC,2013,Passenger Property Loss,"$4,149.84"
CLT,Charlotte/Douglas International Airport,Charlotte,NC,2013,Property Damage,"$1,662.01"
CLT,Charlotte/Douglas International Airport,Charlotte,NC,2013,Unknown,
CLT,Charlotte/Douglas International Airport,Charlotte,NC,2014,Employee Loss (MPCECA),$0.00
CLT,Charlotte/Douglas International Airport,Charlotte,NC,2014,Passenger Property Loss,$875.56
CLT,Charlotte/Douglas International Airport,Charlotte,NC,2014,Personal Injury,
CLT,Charlotte/Douglas International Airport,Charlotte,NC,2014,Property Damage,"$2,579.78"
CLT,Charlotte/Douglas International Airport,Charlotte,NC,2015,Passenger Property Loss,$997.04
CLT,Charlotte/Douglas International Airport,Charlotte,NC,2015,Property Damage,"$3,732.97"
CLT,Charlotte/Douglas International Airport,Charlotte,NC,2016,Missed Flight,$164.30
CLT,Charlotte/Douglas International Airport,Charlotte,NC,2016,Passenger Property Loss,"$1,453.71"
CLT,Charlotte/Douglas International Airport,Charlotte,NC,2016,Personal Injury,
CLT,Charlotte/Douglas International Airport,Charlotte,NC,2016,Property Damage,$668.46
CLT,Charlotte/Douglas International Airport,Charlotte,NC,2017,Passenger Property Loss,$521.57
CLT,Charlotte/Douglas International Airport,Charlotte,NC,2017,Property Damage,$155.00
CLT,Charlotte/Douglas International Airport,Charlotte,NC,2017,Unknown,
CMH,John Glenn Columbus International,Columbus,OH,2013,Passenger Property Loss,$350.21
CMH,John Glenn Columbus International,Columbus,OH,2013,Personal Injury,$0.00
CMH,John Glenn Columbus International,Columbus,OH,2013,Property Damage,$658.24
CMH,John Glenn Columbus International,Columbus,OH,2014,Passenger Property Loss,$533.90
CMH,John Glenn Columbus International,Columbus,OH,2014,Property Damage,"$2,078.26"
CMH,John Glenn Columbus International,Columbus,OH,2015,Passenger Property Loss,$52.49
CMH,John Glenn Columbus International,Columbus,OH,2015,Personal Injury,
CMH,John Glenn Columbus International,Columbus,OH,2015,Property Damage,$989.33
CMH,John Glenn Columbus International,Columbus,OH,2016,Passenger Property Loss,$483.00
CMH,John Glenn Columbus International,Columbus,OH,2016,Property Damage,$749.00
CMH,John Glenn Columbus International,Columbus,OH,2017,Passenger Property Loss,$30.65
CMH,John Glenn Columbus International,Columbus,OH,2017,Property Damage,$205.00
CMH,John Glenn Columbus International,Columbus,OH,2017,Unknown,$77.00
CMI,University of Illinois-Willard,Champaign/Urbana,IL,2014,Property Damage,
CMI,University of Illinois-Willard,Champaign/Urbana,IL,2015,Passenger Property Loss,$0.00
CMI,University of Illinois-Willard,Champaign/Urbana,IL,2016,Passenger Property Loss,$79.00
CMX,Houghton County Memorial,Hancock,MI,2014,Property Damage,$16.15
CMX,Houghton County Memorial,Hancock,MI,2016,Passenger Property Loss,$0.00
CMX,Houghton County Memorial,Hancock,MI,2017,Passenger Property Loss,$97.39
COD,Yellowstone Regional,Cody,WY,2013,Property Damage,
COD,Yellowstone Regional,Cody,WY,2014,Passenger Property Loss,$0.00
COD,Yellowstone Regional,Cody,WY,2015,Passenger Property Loss,$0.00
COD,Yellowstone Regional,Cody,WY,2016,Property Damage,$58.63
COS,Colorado Springs Municipal,Colorado Springs,CO,2013,Passenger Property Loss,$0.00
COS,Colorado Springs Municipal,Colorado Springs,CO,2013,Property Damage,$937.60
COS,Colorado Springs Municipal,Colorado Springs,CO,2014,Passenger Property Loss,$0.00
COS,Colorado Springs Municipal,Colorado Springs,CO,2014,Property Damage,$0.00
COS,Colorado Springs Municipal,Colorado Springs,CO,2015,Passenger Property Loss,$113.02
COS,Colorado Springs Municipal,Colorado Springs,CO,2015,Property Damage,$55.25
COS,Colorado Springs Municipal,Colorado Springs,CO,2016,Passenger Property Loss,$23.80
COS,Colorado Springs Municipal,Colorado Springs,CO,2016,Property Damage,$193.50
COS,Colorado Springs Municipal,Colorado Springs,CO,2017,Passenger Property Loss,$0.00
COS,Colorado Springs Municipal,Colorado Springs,CO,2017,Property Damage,
COU,"Columbia, MO",Columbia,MO,2014,Passenger Property Loss,
COU,"Columbia, MO",Columbia,MO,2014,Property Damage,
COU,"Columbia, MO",Columbia,MO,2016,Passenger Property Loss,$0.00
COU,"Columbia, MO",Columbia,MO,2017,Passenger Property Loss,
COU,"Columbia, MO",Columbia,MO,2017,Property Damage,$60.00
CPR,Natrona International,Casper,WY,2013,Motor Vehicle,$615.09
CPR,Natrona International,Casper,WY,2014,Passenger Property Loss,
CPR,Natrona International,Casper,WY,2014,Property Damage,
CPR,Natrona International,Casper,WY,2016,Passenger Property Loss,
CPR,Natrona International,Casper,WY,2016,Property Damage,$0.00
